"Kind"	"Name"	"DataAsset"	"ChosenTextureName"	"ChosenTextureAsset"	"PNG"	"SourcePNG"	"Size"	"Format"
"Item"	"Enemy Part Frowl"	"Loc/Content/Loc/Data/Items/DA_Item_EnemyPart_Frowl.uasset"	"Frowl Sack default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_FrowlSack_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Enemy Part Frowl.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_FrowlSack_default.png"	"128x128"	"PF_DXT5"
"Item"	"Enemy Part Lake Lion"	"Loc/Content/Loc/Data/Items/DA_Item_EnemyPart_LakeLion.uasset"	"Enemy Part Lake Lion default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_EnemyPart_LakeLion_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Enemy Part Lake Lion.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_EnemyPart_LakeLion_default.png"	"128x128"	"PF_DXT5"
"Item"	"Enemy Part Lava Slug"	"Loc/Content/Loc/Data/Items/DA_Item_EnemyPart_LavaSlug.uasset"	"Enemy Part Lava Slug default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_EnemyPart_LavaSlug_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Enemy Part Lava Slug.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_EnemyPart_LavaSlug_default.png"	"128x128"	"PF_DXT5"
"Item"	"Enemy Part Mantis Stag"	"Loc/Content/Loc/Data/Items/DA_Item_EnemyPart_MantisStag.uasset"	"Mantis Stag Antler default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_MantisStagAntler_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Enemy Part Mantis Stag.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_MantisStagAntler_default.png"	"128x128"	"PF_DXT5"
"Item"	"Enemy Part Pengus"	"Loc/Content/Loc/Data/Items/DA_Item_EnemyPart_Pengus.uasset"	"Pengus Tendon default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_PengusTendon_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Enemy Part Pengus.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_PengusTendon_default.png"	"128x128"	"PF_DXT5"
"Item"	"Enemy Part Rock Teron"	"Loc/Content/Loc/Data/Items/DA_Item_EnemyPart_RockTeron.uasset"	"Rock Teron Shell default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_RockTeronShell_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Enemy Part Rock Teron.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_RockTeronShell_default.png"	"128x128"	"PF_DXT5"
"Item"	"Enemy Part Squilican"	"Loc/Content/Loc/Data/Items/DA_Item_EnemyPart_Squilican.uasset"	"Squilican Tube default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_SquilicanTube_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Enemy Part Squilican.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_SquilicanTube_default.png"	"128x128"	"PF_DXT5"
"Item"	"Explosives"	"Loc/Content/Loc/Data/Items/DA_Item_Explosives.uasset"	"Explosive"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Explosive.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Explosives.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Explosive.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Fabric"	"Loc/Content/Loc/Data/Items/DA_Item_Fabric.uasset"	"Fabric"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Fabric.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Fabric.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Fabric.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Fertiliser"	"Loc/Content/Loc/Data/Items/DA_Item_Fertiliser.uasset"	"Fertilizer"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Fertilizer.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Fertiliser.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Fertilizer.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Fireshroom Cluster"	"Loc/Content/Loc/Data/Items/DA_Item_FireshroomCluster.uasset"	"Fireshroom default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Fireshroom_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Fireshroom Cluster.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Fireshroom_default.png"	"128x128"	"PF_DXT5"
"Item"	"Fluted Coral"	"Loc/Content/Loc/Data/Items/DA_Item_FlutedCoral.uasset"	"Fluted Coral default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_FlutedCoral_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Fluted Coral.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_FlutedCoral_default.png"	"128x128"	"PF_DXT5"
"Item"	"Frozen Log"	"Loc/Content/Loc/Data/Items/DA_Item_FrozenLog.uasset"	"Frozen Log default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_FrozenLog_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Frozen Log.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_FrozenLog_default.png"	"128x128"	"PF_DXT5"
"Item"	"Frozen Stone"	"Loc/Content/Loc/Data/Items/DA_Item_FrozenStone.uasset"	"Frozen Stone default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_FrozenStone_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Frozen Stone.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_FrozenStone_default.png"	"128x128"	"PF_DXT5"
"Item"	"Gas Canister"	"Loc/Content/Loc/Data/Items/DA_Item_GasCanister.uasset"	"Gas Canister default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_GasCanister_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Gas Canister.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_GasCanister_default.png"	"128x128"	"PF_DXT5"
"Item"	"Gas Frozen Nebular"	"Loc/Content/Loc/Data/Items/DA_Item_Gas_FrozenNebular.uasset"	"Frost default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Frost_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Gas Frozen Nebular.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Frost_default.png"	"128x128"	"PF_DXT5"
"Item"	"Gas Poison"	"Loc/Content/Loc/Data/Items/DA_Item_Gas_Poison.uasset"	"Poisened Gas default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_PoisenedGas_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Gas Poison.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_PoisenedGas_default.png"	"128x128"	"PF_DXT5"
"Item"	"Gas Slow"	"Loc/Content/Loc/Data/Items/DA_Item_Gas_Slow.uasset"	"Gas default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Gas_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Gas Slow.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Gas_default.png"	"128x128"	"PF_DXT5"
"Item"	"Generic Fuel"	"Loc/Content/Loc/Data/Items/DA_Item_GenericFuel.uasset"	"Fuel"	"Loc/Content/LOC/UI/Textures/Workstation/T_Icon_Fuel.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Generic Fuel.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Fuel.png"	"128x128"	"PF_DXT5"
"Item"	"Geode Cluster"	"Loc/Content/Loc/Data/Items/DA_Item_GeodeCluster.uasset"	"Geode Cluster default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_GeodeCluster_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Geode Cluster.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_GeodeCluster_default.png"	"128x128"	"PF_DXT5"
"Item"	"Glowshroom"	"Loc/Content/Loc/Data/Items/DA_Item_Glowshroom.uasset"	"Glowshroom default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Glowshroom_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Glowshroom.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Glowshroom_default.png"	"128x128"	"PF_DXT5"
"Item"	"Gray Aether"	"Loc/Content/Loc/Data/Items/DA_Item_GrayAether.uasset"	"Grey Aether default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_GreyAether_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Gray Aether.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_GreyAether_default.png"	"256x256"	"PF_DXT5"
"Item"	"Infinite Resource"	"Loc/Content/Loc/Data/Items/DA_Item_InfiniteResource.uasset"	"Infinite Resource"	"Loc/Content/LOC/UI/Textures/Workstation/T_Icon_InfiniteResource.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Infinite Resource.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_InfiniteResource.png"	"128x128"	"PF_DXT5"
"Item"	"Instrument Flute"	"Loc/Content/Loc/Data/Items/MusicItems/Instruments/DA_Item_Instrument_Flute.uasset"	"Instrument Flute default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Instrument_Flute_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Instrument Flute.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Instrument_Flute_default.png"	"128x128"	"PF_DXT5"
"Item"	"Instrument Guitar"	"Loc/Content/Loc/Data/Items/MusicItems/Instruments/DA_Item_Instrument_Guitar.uasset"	"Instrument Lute default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Instrument_Lute_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Instrument Guitar.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Instrument_Lute_default.png"	"128x128"	"PF_DXT5"
"Item"	"Instrument Piano"	"Loc/Content/Loc/Data/Items/MusicItems/Instruments/DA_Item_Instrument_Piano.uasset"	"Instrument Piano large"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Instrument_Piano_large.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Instrument Piano.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Instrument_Piano_large.png"	"256x256"	"PF_DXT5"
"Item"	"Instrument Xylophone"	"Loc/Content/Loc/Data/Items/MusicItems/Instruments/DA_Item_Instrument_Xylophone.uasset"	"Instrument Xylophone large"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Instrument_Xylophone_large.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Instrument Xylophone.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Instrument_Xylophone_large.png"	"256x256"	"PF_DXT5"
"Item"	"Ladder"	"Loc/Content/Loc/Data/Items/DA_Item_Ladder.uasset"	"Ladder"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Ladder.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Ladder.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Ladder.png"	"128x128"	"PF_DXT5"
"Item"	"Lava Cap"	"Loc/Content/Loc/Data/Items/DA_Item_LavaCap.uasset"	"Lava Cap default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_LavaCap_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Lava Cap.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_LavaCap_default.png"	"128x128"	"PF_DXT5"
"Item"	"Leaf Knot"	"Loc/Content/Loc/Data/Items/DA_Item_LeafKnot.uasset"	"Leaf Knot default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_LeafKnot_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Leaf Knot.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_LeafKnot_default.png"	"128x128"	"PF_DXT5"
"Item"	"Leaves"	"Loc/Content/Loc/Data/Items/DA_Item_Leaves.uasset"	"Leaves"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Leaves.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Leaves.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Leaves.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Limestone"	"Loc/Content/Loc/Data/Items/DA_Item_Limestone.uasset"	"Limestone default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Limestone_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Limestone.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Limestone_default.png"	"128x128"	"PF_DXT5"
"Item"	"Liquid Fertiliser"	"Loc/Content/Loc/Data/Items/DA_Item_LiquidFertiliser.uasset"	"Liquid Fertiliser default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_LiquidFertiliser_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Liquid Fertiliser.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_LiquidFertiliser_default.png"	"128x128"	"PF_DXT5"
"Item"	"Log"	"Loc/Content/Loc/Data/Items/DA_Item_Log.uasset"	"Log"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Log.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Log.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Log.png"	"128x128"	"PF_B8G8R8A8"
"Item"	"Minion Digging"	"Loc/Content/Loc/Characters/Minion/MetalDrill/DA_Item_Minion_Digging.uasset"	"Minion Metal Drill default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_MetalDrill_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Digging.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_MetalDrill_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Fire Prototype"	"Loc/Content/Loc/Characters/Minion/FirePrototype/DA_Item_Minion_FirePrototype.uasset"	"T Assemblers"	"Loc/Content/LOC/UI/Textures/T_Assemblers.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Fire Prototype.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Assemblers.png"	"512x512"	"PF_B8G8R8A8"
"Item"	"Minion Healing Prototype"	"Loc/Content/Loc/Characters/Minion/HealingPrototype/DA_Item_Minion_HealingPrototype.uasset"	"T Question Mark"	"Loc/Content/LOC/UI/Textures/T_QuestionMark.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Healing Prototype.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_QuestionMark.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Metal Chomper"	"Loc/Content/Loc/Characters/Minion/MetalChomper/DA_Item_Minion_MetalChomper.uasset"	"Minion Metal Chomper default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_MetalChomper_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Metal Chomper.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_MetalChomper_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Metal Cooler"	"Loc/Content/Loc/Characters/Minion/MetalCooler/DA_Item_Minion_MetalCooler.uasset"	"Minion Metal Cooler default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_MetalCooler_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Metal Cooler.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_MetalCooler_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Metal Sponge"	"Loc/Content/Loc/Characters/Minion/MetalSponge/DA_Item_Minion_MetalSponge.uasset"	"Minion Scrubby default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_Scrubby_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Metal Sponge.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_Scrubby_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Metal Wrench"	"Loc/Content/Loc/Characters/Minion/MetalWrench/DA_Item_Minion_MetalWrench.uasset"	"Minion Metal Wrench default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_MetalWrench_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Metal Wrench.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_MetalWrench_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Prototype Super Jumpy Swordy"	"Loc/Content/Loc/Characters/Minion/PrototypeSuperJumpySwordy/DA_Item_Minion_PrototypeSuperJumpySwordy.uasset"	"Minion Wooden Sword"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_WoodenSword.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Prototype Super Jumpy Swordy.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_WoodenSword.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Scouting"	"Loc/Content/Loc/Characters/Minion/StonyScouting/DA_Item_Minion_Scouting.uasset"	"Minion Stony Scout"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_StonyScout.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Scouting.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_StonyScout.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Balloon"	"Loc/Content/Loc/Characters/Minion/StonyBalloon/DA_Item_Minion_StonyBalloon.uasset"	"Minion Sucking default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_Sucking_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Balloon.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_Sucking_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Bomb"	"Loc/Content/Loc/Characters/Minion/StonyBomb/DA_Item_Minion_StonyBomb.uasset"	"Minion Stony Bomb"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_StonyBomb.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Bomb.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_StonyBomb.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Cannon"	"Loc/Content/Loc/Characters/Minion/StonyCannon/DA_Item_Minion_StonyCannon.uasset"	"Minion Stony Cannon"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_StonyCannon.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Cannon.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_StonyCannon.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Cart"	"Loc/Content/Loc/Characters/Minion/StonyCart/DA_Item_Minion_StonyCart.uasset"	"Minion Hauling default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_Hauling_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Cart.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_Hauling_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Pebble"	"Loc/Content/Loc/Characters/Minion/StonyPebble/DA_Item_Minion_StonyPebble.uasset"	"Minion Stompy default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_Stompy_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Pebble.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_Stompy_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Shears"	"Loc/Content/Loc/Characters/Minion/StonyShears/DA_Item_Minion_StonyShears.uasset"	"Minion Stony Shears"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_StonyShears.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Shears.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_StonyShears.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Spike Ball"	"Loc/Content/Loc/Characters/Minion/StonySpikeBall/DA_Item_Minion_StonySpikeBall.uasset"	"Minion Stony Spike Ball"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_StonySpikeBall.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Spike Ball.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_StonySpikeBall.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Stony Sword"	"Loc/Content/Loc/Characters/Minion/StonySword/DA_Item_Minion_StonySword.uasset"	"Minion Stony Sword default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_StonySword_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Stony Sword.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_StonySword_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Wooden Brush"	"Loc/Content/Loc/Characters/Minion/WoodenBrush/DA_Item_Minion_WoodenBrush.uasset"	"Minion Coloring default"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_Coloring_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Wooden Brush.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_Coloring_default.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Wooden Leggy Bowl"	"Loc/Content/Loc/Characters/Minion/WoodenLeggyBowl/DA_Item_Minion_WoodenLeggyBowl.uasset"	"Minion Wooden Leggy Bowl"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_WoodenLeggyBowl.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Wooden Leggy Bowl.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_WoodenLeggyBowl.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Wooden Log"	"Loc/Content/Loc/Characters/Minion/WoodenLog/DA_Item_Minion_WoodenLog.uasset"	"Minion Wooden Log"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_WoodenLog.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Wooden Log.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_WoodenLog.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Wooden Seed"	"Loc/Content/Loc/Characters/Minion/WoodenSeed/DA_Item_Minion_WoodenSeed.uasset"	"Minion Seed"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_Seed.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Wooden Seed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_Seed.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Wooden Sword"	"Loc/Content/Loc/Characters/Minion/WoodenSword/DA_Item_Minion_WoodenSword.uasset"	"Minion Wooden Sword"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_WoodenSword.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Wooden Sword.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_WoodenSword.png"	"128x128"	"PF_DXT5"
"Item"	"Minion Wooden Wrench"	"Loc/Content/Loc/Characters/Minion/WoodenWrench/DA_Item_Minion_WoodenWrench.uasset"	"Minion Wooden Wrench"	"Loc/Content/LOC/UI/Textures/Minions/T_Icon_Minion_WoodenWrench.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Minion Wooden Wrench.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Icon_Minion_WoodenWrench.png"	"128x128"	"PF_DXT5"
"Item"	"Note A"	"Loc/Content/Loc/Data/Items/MusicItems/Notes/DA_Item_Note_A.uasset"	"Music Note A default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Music_Note_A_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Note A.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Music_Note_A_default.png"	"128x128"	"PF_DXT5"
"Item"	"Note A Sharp"	"Loc/Content/Loc/Data/Items/MusicItems/Notes/DA_Item_Note_A_Sharp.uasset"	"Music Note A Sharp default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Music_Note_A_Sharp_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Note A Sharp.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Music_Note_A_Sharp_default.png"	"128x128"	"PF_DXT5"
"Item"	"Note B"	"Loc/Content/Loc/Data/Items/MusicItems/Notes/DA_Item_Note_B.uasset"	"Music Note B default"	"Loc/Content/LOC/UI/Textures/Items/T_Item_Music_Note_B_default.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\items\Note B.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\items\T_Item_Music_Note_B_default.png"	"128x128"	"PF_DXT5"
